Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
3853266841,"Aug 1, 2020, 12:05:23 PM",Morning Run,Run,,89457,6.47,164.0,58,false,,activities/3853266841.gpx,,,89457.0,2145.0,6475.556640625,4.599999904632568,3.0189075469970703,0.0,-1.5,0.5,2.4000000953674316,1.5,0.023163877427577972,,,,,,153.80120849609375,,,,,,58.0,,,,,,,,,,,,,0.0,,1.0,6481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3853426124,"Aug 2, 2020, 12:56:35 PM",Morning Run,Run,,1931,5.84,167.0,51,false,,activities/3853426124.gpx,,,1931.0,1913.0,5845.4736328125,6.0,3.0556578636169434,0.0,-2.0999999046325684,0.30000001192092896,2.4000000953674316,3.0,0.03592507168650627,,,,,,156.11448669433594,,,,,,51.0,,,,,,,,,,,,,0.0,,1.0,5851.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3875223956,"Aug 6, 2020, 8:20:25 PM",Afternoon Run,Run,,2545,8.07,171.0,68,false,,activities/3875223956.gpx,,,2545.0,2545.0,8069.27783203125,5.300000190734863,3.170639753341675,0.0,-0.30000001192092896,0.10000000149011612,1.899999976158142,2.299999952316284,0.0037206532433629036,,,,,,154.974853515625,,,,,,68.0,,,,,,,,,,,,,0.0,,1.0,8068.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3884879038,"Aug 8, 2020, 1:43:35 PM",Morning Run,Run,,3801,11.50,173.0,127,false,,activities/3884879038.gpx,,,3801.0,3801.0,11505.9775390625,5.199999809265137,3.027092218399048,0.0,0.0,0.30000001192092896,1.899999976158142,2.0999999046325684,0.0,,,,,,159.8179473876953,,,,,,127.0,,,,,,,,,,,,,0.0,,1.0,11511.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3893082086,"Aug 9, 2020, 1:09:47 PM",Morning Run,Run,,1830,5.05,148.0,13,false,,activities/3893082086.gpx,,,1830.0,1815.0,5051.07763671875,7.0,2.7829627990722656,0.0,0.10000000149011612,-0.4000000059604645,1.899999976158142,2.9000000953674316,-0.0019826714415103197,,,,,,133.1427001953125,,,,,,13.0,,,,,,,,,,,,,0.0,,1.0,5047.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3897170098,"Aug 11, 2020, 12:26:10 PM",Morning Run,Run,,2115,6.21,154.0,32,false,,activities/3897170098.gpx,,,2115.0,2115.0,6214.73779296875,4.900000095367432,2.9384102821350098,0.0,-0.10000000149011612,0.20000000298023224,1.899999976158142,1.899999976158142,0.0016090881545096636,,,,,,143.65248107910156,,,,,,32.0,,,,,,,,,,,,,0.0,,1.0,6218.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3906900278,"Aug 13, 2020, 12:19:04 PM",Morning Run,Run,,1712,4.85,150.0,23,false,,activities/3906900278.gpx,,,1712.0,1712.0,4858.24072265625,5.099999904632568,2.8377573490142822,0.0,-0.30000001192092896,-0.699999988079071,1.899999976158142,3.9000000953674316,0.006182635203003883,,,,,,142.30374145507812,,,,,,23.0,,,,,,,,,,,,,0.0,,1.0,4857.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3916855688,"Aug 15, 2020, 1:22:38 PM",Morning Run,Run,,5592,15.27,164.0,118,false,,activities/3916855688.gpx,,,5592.0,5493.0,15275.14453125,4.800000190734863,2.7808382511138916,0.0,-1.600000023841858,0.30000001192092896,2.4000000953674316,1.7999999523162842,0.01047456357628107,,,,,,148.1578369140625,,,,,,118.0,,,,,,,,,,,,,0.0,,1.0,15286.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3923314982,"Aug 16, 2020, 6:44:16 PM",Afternoon Run,Run,,1526,4.31,157.0,17,false,,activities/3923314982.gpx,,,1526.0,1526.0,4313.779296875,4.300000190734863,2.8268542289733887,0.0,0.5,0.30000001192092896,1.899999976158142,1.7000000476837158,-0.011599044315516949,,,,,,140.338134765625,,,,,,17.0,,,,,,,,,,,,,0.0,,1.0,4312.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3932810536,"Aug 18, 2020, 7:52:08 PM",Afternoon Run,Run,"",1443,5.18,186.0,88,false,,activities/3932810536.gpx,,,1443.0,1443.0,5179.78369140625,5.699999809265137,3.5895938873291016,0.0,0.20000000298023224,0.6000000238418579,1.7999999523162842,1.0,-0.003864062251523137,,,,,,177.13998413085938,,,,,,88.0,,,,,,,,,,,0.0,,0.0,,1.0,5177.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3936217568,"Aug 19, 2020, 2:46:40 PM",Morning Run,Run,,2112,6.48,163.0,47,false,,activities/3936217568.gpx,,,2112.0,2105.0,6484.25341796875,5.300000190734863,3.0804052352905273,0.0,0.30000001192092896,-0.30000001192092896,1.899999976158142,2.9000000953674316,-0.004637573845684528,,,,,,150.1990509033203,,,,,,47.0,,,,,,,,,,,,,0.0,,1.0,6473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3954509348,"Aug 22, 2020, 1:28:26 PM",Morning Run,Run,,6020,16.42,164.0,143,false,,activities/3954509348.gpx,,,6020.0,5804.0,16419.095703125,7.5,2.828927516937256,2.950000047683716,3.1500000953674316,-0.4000000059604645,3.5999999046325684,4.699999809265137,-0.0012180935591459274,,,,,,151.03411865234375,,,,,,143.0,,,,,,,,,,,,,0.0,,1.0,16432.80078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3954665208,"Aug 23, 2020, 1:38:00 PM",Morning Run,Run,,1622,4.28,144.0,7,false,,activities/3954665208.gpx,,,1622.0,1502.0,4282.62744140625,4.400000095367432,2.851283311843872,0.0,-1.5,0.5,2.299999952316284,1.600000023841858,0.035049185156822205,,,,,,132.08473205566406,,,,,,7.0,,,,,,,,,,,,,0.0,,1.0,4284.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3968817860,"Aug 26, 2020, 2:42:45 PM",Morning Run,Run,,3155,9.67,174.0,93,false,,activities/3968817860.gpx,,,3155.0,3150.0,9674.5556640625,5.599999904632568,3.0712873935699463,0.0,0.6000000238418579,-0.4000000059604645,2.0,3.0,-0.00620180694386363,,,,,,157.74063110351562,,,,,,93.0,,,,,,,,,,,,,0.0,,1.0,9679.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3977668252,"Aug 28, 2020, 1:16:58 PM",Morning Run,Run,,3393,9.69,171.0,78,false,,activities/3977668252.gpx,,,3393.0,3383.0,9696.8408203125,4.699999809265137,2.8663437366485596,51.86666488647461,51.66666793823242,0.30000001192092896,18.0,6.599999904632568,0.0020625360775738955,,,,,,151.4336395263672,,,,,,78.0,,,,,,,,,,,,,0.0,,1.0,9753.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3982126009,"Aug 29, 2020, 1:35:11 PM",Morning Run,Run,,2986,8.21,162.0,61,false,,activities/3982126009.gpx,,,2986.0,2963.0,8212.3427734375,5.099999904632568,2.7716312408447266,3.9011363983154297,4.301136493682861,-0.30000001192092896,6.900000095367432,37.099998474121094,-0.004870742559432983,,,,,,149.8990936279297,,,,,,61.0,,,,,,,,,,,,,0.0,,1.0,8264.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3986562107,"Aug 30, 2020, 1:08:33 PM",Morning Run,Run,,2371,6.54,164.0,34,false,,activities/3986562107.gpx,,,2371.0,2364.0,6547.9951171875,5.0,2.7698793411254883,2.174999952316284,2.174999952316284,-0.6000000238418579,2.5,4.699999809265137,0.0,,,,,,144.34898376464844,,,,,,34.0,,,,,,,,,,,,,0.0,,1.0,6551.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3996166044,"Sep 1, 2020, 2:20:30 PM",Morning Run,Run,,1757,5.06,159.0,25,false,,activities/3996166044.gpx,,,1757.0,1739.0,5065.6376953125,5.0,2.9129600524902344,0.0,-0.8999999761581421,0.5,2.0,1.7000000476837158,0.01776689849793911,,,,,,143.18228149414062,,,,,,25.0,,,,,,,,,,,,,0.0,,1.0,5070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4005602639,"Sep 2, 2020, 2:27:40 PM",Morning Run,Run,,3514,8.08,170.0,81,false,,activities/4005602639.gpx,,,3514.0,2759.0,8081.64111328125,4.599999904632568,2.929192066192627,0.0,-1.100000023841858,0.10000000149011612,2.0,2.200000047683716,0.013611165806651115,,,,,,157.2644500732422,,,,,,81.0,,,,,,,,,,,,,0.0,,1.0,8089.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4005756889,"Sep 3, 2020, 1:58:59 PM",Morning Run,Run,,2405,7.66,182.0,92,false,,activities/4005756889.gpx,,,2405.0,2405.0,7663.5126953125,5.800000190734863,3.1864917278289795,0.0,-1.5,0.5,2.299999952316284,1.7000000476837158,0.019573302939534187,,,,,,162.96299743652344,,,,,,92.0,,,,,,,,,,,,,0.0,,1.0,7669.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4016564279,"Sep 5, 2020, 1:26:04 PM",Morning Run,Run,,8032,21.10,166.0,177,false,,activities/4016564279.gpx,,,8032.0,7731.0,21105.80078125,5.400000095367432,2.7300219535827637,5.559722423553467,6.059722423553467,-0.699999988079071,5.099999904632568,16.700000762939453,-0.00237398874014616,,,,,,149.2919464111328,,,,,,177.0,,,,,,,,,,,,,0.0,,1.0,21102.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4031995957,"Sep 6, 2020, 1:37:32 PM",Morning Run,Run,,1281,3.70,145.0,7,false,,activities/4031995957.gpx,,,1281.0,1275.0,3705.78564453125,6.300000190734863,2.906498670578003,0.0,0.30000001192092896,-0.30000001192092896,1.899999976158142,2.799999952316284,-0.008247422985732555,,,,,,133.8603973388672,,,,,,7.0,,,,,,,,,,,,,0.0,,1.0,3641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4032128091,"Sep 8, 2020, 9:39:32 PM",Afternoon Run,Run,,2345,6.57,149.0,27,false,,activities/4032128091.gpx,,,2345.0,2345.0,6576.47119140625,4.699999809265137,2.8044655323028564,0.0,0.10000000149011612,-0.4000000059604645,2.200000047683716,2.9000000953674316,-0.0015205655945464969,,,,,,141.26866149902344,,,,,,27.0,,,,,,,,,,,,,0.0,,1.0,6581.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4039377246,"Sep 10, 2020, 1:06:59 PM",Morning Run,Run,"",377,1.64,194.0,26,false,,activities/4039377246.gpx,,,377.0,377.0,1642.5814208984375,6.400000095367432,4.356979846954346,0.0,-0.30000001192092896,0.4000000059604645,1.2999999523162842,0.8999999761581421,0.01826372742652893,,,,,,182.38461303710938,,,,,,26.0,,,,,,,,,,,0.0,,0.0,,1.0,1643.5999755859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050206663,"Sep 12, 2020, 3:00:08 PM",Lunch Run,Run,,9149,24.15,163.0,177,false,,activities/4050206663.gpx,,,9149.0,9038.0,24158.869140625,5.300000190734863,2.673032760620117,0.0,-1.0,-0.30000001192092896,3.4000000953674316,7.400000095367432,0.004205125849694014,,,,,,147.680908203125,,,,,,177.0,,,,,,,,,,,,,0.0,,1.0,23803.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4055923296,"Sep 13, 2020, 7:41:36 PM",Afternoon Run,Run,,1306,3.59,152.0,13,false,,activities/4055923296.gpx,,,1306.0,1306.0,3597.0615234375,3.9000000953674316,2.754258394241333,0.0,0.10000000149011612,-0.4000000059604645,1.899999976158142,3.0999999046325684,-0.0027800172101706266,,,,,,140.44334411621094,,,,,,13.0,,,,,,,,,,,,,0.0,,1.0,3601.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4063214547,"Sep 15, 2020, 12:48:21 PM",Morning Run,Run,,3006,9.24,169.0,103,false,,activities/4063214547.gpx,,,3006.0,3006.0,9246.408203125,6.800000190734863,3.075984001159668,0.0,-0.10000000149011612,-0.4000000059604645,1.899999976158142,3.299999952316284,0.001081501948647201,,,,,,161.31137084960938,,,,,,103.0,,,,,,,,,,,,,0.0,,1.0,9252.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4072663699,"Sep 16, 2020, 11:51:46 AM",Morning Run,Run,,3000,8.02,166.0,38,false,,activities/4072663699.gpx,,,3000.0,2995.0,8022.86328125,4.5,2.6787521839141846,6.402777671813965,6.10277795791626,-0.8999999761581421,4.400000095367432,13.199999809265137,0.0037392962258309126,,,,,,141.49148559570312,,,,,,38.0,,,,,,,,,,,,,0.0,,1.0,8049.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4081856685,"Sep 17, 2020, 12:08:25 PM",Morning Run,Run,,3341,9.62,178.0,106,false,,activities/4081856685.gpx,,,3341.0,3280.0,9625.7451171875,5.0,2.934678316116333,0.0,0.0,0.30000001192092896,2.0,2.299999952316284,0.0,,,,,,159.56341552734375,,,,,,106.0,,,,,,,,,,,,,0.0,,1.0,9631.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4082368552,"Sep 19, 2020, 12:41:32 PM",Morning Run,Run,"",5490,16.15,176.0,207,false,,activities/4082368552.gpx,,,5490.0,5460.0,16153.37109375,5.699999809265137,2.9584927558898926,32.464839935302734,32.36479949951172,-0.8999999761581421,7.300000190734863,22.899999618530273,0.0006190647254697978,,,,,,163.24761962890625,,,,,,207.0,,,,,,,,,,,0.0,,0.0,,1.0,16256.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092017987,"Sep 21, 2020, 12:49:42 PM",Morning Run,Run,,2401,6.72,167.0,59,false,,activities/4092017987.gpx,,,2401.0,2388.0,6722.74560546875,5.099999904632568,2.8152201175689697,0.0,-0.30000001192092896,-0.30000001192092896,1.899999976158142,3.0,0.004462492652237415,,,,,,151.60594177246094,,,,,,59.0,,,,,,,,,,,,,0.0,,1.0,6728.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096418691,"Sep 22, 2020, 11:44:51 AM",Morning Run,Run,,2894,8.06,169.0,83,false,,activities/4096418691.gpx,,,2894.0,2875.0,8065.74853515625,5.400000095367432,2.8054778575897217,13.083207130432129,12.983206748962402,-0.699999988079071,6.400000095367432,10.199999809265137,0.0012398179387673736,,,,,,156.71478271484375,,,,,,83.0,,,,,,,,,,,,,0.0,,1.0,8106.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4115354913,"Sep 26, 2020, 12:45:59 PM",Morning Run,Run,,13535,31.08,172.0,379,false,,activities/4115354913.gpx,,,13535.0,11826.0,31083.580078125,4.400000095367432,2.6284103393554688,6.816666603088379,6.416666507720947,0.10000000149011612,6.400000095367432,19.100000381469727,0.0012868521735072136,,,,,,159.2117156982422,,,,,,379.0,,,,,,,,,,,,,0.0,,1.0,31136.80078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4123487391,"Sep 28, 2020, 12:13:16 PM",Morning Run,Run,,3122,8.75,158.0,60,false,,activities/4123487391.gpx,,,3122.0,3122.0,8758.126953125,4.400000095367432,2.805293560028076,0.0,-0.4000000059604645,0.30000001192092896,1.899999976158142,1.899999976158142,0.0045740422792732716,,,,,,147.12203979492188,,,,,,60.0,,,,,,,,,,,,,0.0,,1.0,8750.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4134568645,"Sep 30, 2020, 8:48:46 PM",Afternoon Run,Run,,2350,6.12,149.0,14,false,,activities/4134568645.gpx,,,2350.0,2350.0,6124.93212890625,5.0,2.606353998184204,0.0,0.20000000298023224,-0.4000000059604645,2.0,3.4000000953674316,-0.003265359438955784,,,,,,133.1561737060547,,,,,,14.0,,,,,,,,,,,,,0.0,,1.0,6129.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4142823224,"Oct 2, 2020, 9:17:42 PM",Afternoon Run,Run,,2688,3.61,167.0,18,false,,activities/4142823224.gpx,,,2688.0,1429.0,3616.37109375,6.199999809265137,2.530700445175171,0.0,4.0,1.600000023841858,7.0,2.200000047683716,-0.11060723662376404,,,,,,141.8948516845703,,,,,,18.0,,,,,,,,,,,,,0.0,,1.0,3614.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4145494005,"Oct 3, 2020, 1:22:34 PM",Morning Run,Run,,2451,4.12,154.0,21,false,,activities/4145494005.gpx,,,2451.0,1442.0,4123.9150390625,8.699999809265137,2.8598580360412598,2.033928632736206,8.533928871154785,1.600000023841858,9.100000381469727,12.699999809265137,-0.15858687460422516,,,,,,140.7052764892578,,,,,,21.0,,,,,,,,,,,,,0.0,,1.0,4098.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4165115643,"Oct 7, 2020, 8:11:19 PM",Afternoon Run,Run,,3730,10.18,165.0,57,false,,activities/4165115643.gpx,,,3730.0,3640.0,10186.6015625,9.100000381469727,2.7985169887542725,5.014285564422607,5.214285850524902,1.600000023841858,7.0,2.5999999046325684,-0.001963363727554679,,,,,,145.20140075683594,,,,,,57.0,,,,,,,,,,,,,0.0,,1.0,10194.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4167262555,"Oct 8, 2020, 11:27:00 AM",Morning Run,Run,,2838,8.12,172.0,75,false,,activities/4167262555.gpx,,,2838.0,2607.0,8124.20947265625,12.100000381469727,3.1163058280944824,2.5805554389953613,6.280555725097656,1.600000023841858,7.099999904632568,3.0,-0.045542944222688675,,,,,,156.78366088867188,,,,,,75.0,,,,,,,,,,,,,0.0,,1.0,8125.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4177070058,"Oct 10, 2020, 2:29:38 PM",Morning Run,Run,"",7539,21.20,177.0,249,false,,activities/4177070058.gpx,,,7539.0,7270.0,21206.130859375,9.100000381469727,2.9169368743896484,108.0038070678711,123.60399627685547,0.6000000238418579,38.20000076293945,10.199999809265137,-0.07356373965740204,,,,,,160.3387908935547,,,,,,249.0,,,,,,,,,,,0.0,,0.0,,1.0,21322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4193478757,"Oct 14, 2020, 11:29:40 AM",Morning Run,Run,,1566,4.85,171.0,27,false,,activities/4193478757.gpx,,,1566.0,1555.0,4856.27685546875,7.300000190734863,3.1230077743530273,0.0,4.599999904632568,1.600000023841858,7.0,2.0,-0.09511207044124603,,,,,,148.52090454101562,,,,,,27.0,,,,,,,,,,,,,0.0,,1.0,4833.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4193923249,"Oct 14, 2020, 1:32:14 PM",Morning Run,Run,,1608,4.87,176.0,64,false,,activities/4193923249.gpx,,,1608.0,1549.0,4878.7119140625,11.600000381469727,3.149588108062744,2.2125000953674316,0.3125,1.600000023841858,3.9000000953674316,2.200000047683716,0.03908178210258484,,,,,,166.44287109375,,,,,,64.0,,,,,,,,,,,,,0.0,,1.0,4868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4197700415,"Oct 15, 2020, 11:11:18 AM",Morning Run,Run,,1170,3.32,153.0,7,false,,activities/4197700415.gpx,,,1170.0,1110.0,3322.92822265625,7.900000095367432,2.993629217147827,0.0,5.099999904632568,1.600000023841858,7.199999809265137,1.899999976158142,-0.15376266837120056,,,,,,133.334228515625,,,,,,7.0,,,,,,,,,,,,,0.0,,1.0,3310.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4198015953,"Oct 15, 2020, 12:39:52 PM",Morning Run,Run,,934,2.72,147.0,8,false,,activities/4198015953.gpx,,,934.0,934.0,2727.29296875,8.699999809265137,2.920013904571533,3.6888887882232666,0.08888889104127884,1.600000023841858,5.5,1.399999976158142,0.1354147046804428,,,,,,138.40684509277344,,,,,,8.0,,,,,,,,,,,,,0.0,,1.0,2665.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4212291458,"Oct 18, 2020, 1:15:07 PM",Morning Run,Run,,7927,20.22,169.0,189,false,,activities/4212291458.gpx,,,7927.0,7207.0,20227.560546875,6.400000095367432,2.806654691696167,120.42500305175781,126.82499694824219,1.7000000476837158,38.0,25.899999618530273,-0.031639937311410904,,,,,,154.8399658203125,,,,,,189.0,,,,,,,,,,,,,0.0,,1.0,20375.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4219807546,"Oct 20, 2020, 11:49:38 AM",Morning Run,Run,,3334,8.43,163.0,60,false,,activities/4219807546.gpx,,,3334.0,3014.0,8435.451171875,6.300000190734863,2.7987561225891113,5.414285659790039,6.614285945892334,1.7000000476837158,7.199999809265137,3.5999999046325684,-0.014225593768060207,,,,,,146.5077362060547,,,,,,60.0,,,,,,,,,,,,,0.0,,1.0,8441.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4230330750,"Oct 21, 2020, 10:10:14 PM",Evening Run,Run,,2950,8.10,160.0,51,false,,activities/4230330750.gpx,,,2950.0,2844.0,8103.16015625,9.199999809265137,2.849212408065796,6.934642791748047,10.034643173217773,0.5,9.199999809265137,8.699999809265137,-0.03872869908809662,,,,,,147.4048614501953,,,,,,51.0,,,,,,,,,,,,,0.0,,1.0,8017.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4230362617,"Oct 22, 2020, 9:04:22 PM",Afternoon Run,Run,,629,1.70,146.0,3,false,,activities/4230362617.gpx,,,629.0,613.0,1705.2591552734375,6.599999904632568,2.781825542449951,2.6500000953674316,6.050000190734863,3.200000047683716,8.0,3.5,-0.19937840104103088,,,,,,133.1990203857422,,,,,,3.0,,,,,,,,,,,,,0.0,,1.0,1703.4000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4238350211,"Oct 24, 2020, 2:08:17 PM",Morning Run,Run,"",15558,44.12,,,false,,activities/4238350211.gpx,,,15558.0,14994.0,44121.30078125,8.600000381469727,2.9425971508026123,351.7173156738281,358.4169921875,8.899999618530273,39.099998474121094,7.599999904632568,-0.015185409225523472,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,44572.80078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4238990298,"Oct 24, 2020, 2:07:12 PM",Morning Run,Run,,15508,43.38,169.0,195,false,,activities/4238990298.gpx,,,15508.0,15482.0,43379.07421875,6.099999904632568,2.8019039630889893,127.25277709960938,138.852783203125,9.0,39.099998474121094,7.400000095367432,-0.06707645207643509,,,,,,162.44871520996094,,,,,,195.0,,,,,,,,,,,,,0.0,,1.0,17431.80078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4267785508,"Oct 31, 2020, 4:51:43 PM",Lunch Run,Run,,1920,5.84,165.0,61,false,,activities/4267785508.gpx,,,1920.0,1920.0,5841.64599609375,5.699999809265137,3.0425240993499756,0.0,1.7999999523162842,1.7999999523162842,4.599999904632568,1.100000023841858,-0.031536899507045746,,,,,,159.21510314941406,,,,,,61.0,,,,,,,,,,,,,0.0,,1.0,5706.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4341938612,"Nov 15, 2020, 1:58:05 PM",Morning Run,Run,,138,0.36,147.0,0,false,,activities/4341938612.gpx,,,138.0,117.0,360.10980224609375,4.5,3.0778615474700928,0.0,0.5,7.0,7.599999904632568,0.5,-0.14265334606170654,,,,,,124.8974380493164,,,,,,0.0,,,,,,,,,,,,,0.0,,1.0,350.1000061035156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4410302098,"Nov 29, 2020, 8:41:24 PM",Afternoon Run,Run,,17436,42.17,,,false,,activities/4410302098.gpx,,,17436.0,15711.0,42176.80078125,12.899999618530273,2.684539556503296,190.83827209472656,193.03826904296875,0.30000001192092896,38.5,40.0,-0.00521613797172904,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,42433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4411781524,"Nov 29, 2020, 8:41:03 PM",Afternoon Run,Run,,17483,38.17,171.0,429,false,,activities/4411781524.gpx,,,17483.0,15799.0,38178.703125,11.699999809265137,2.4165265560150146,182.5155487060547,184.71554565429688,1.0,38.5,44.0,-0.005762375425547361,,,,,,157.88870239257812,,,,,,429.0,,,,,,,,,,,,,0.0,,1.0,38538.6015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4458286349,"Dec 11, 2020, 1:48:27 PM",Morning Run,Run,,1039,2.52,158.0,18,false,,activities/4458286349.gpx,,,1039.0,867.0,2528.601318359375,11.399999618530273,2.9164950847625732,9.038961410522461,-0.06103895977139473,8.600000381469727,18.0,2.799999952316284,0.3598829507827759,,,,,,147.6724395751953,,,,,,18.0,,,,,,,,,,,,,0.0,,1.0,2546.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4471887686,"Dec 13, 2020, 10:18:40 PM",Afternoon Run,Run,,1506,4.38,167.0,38,false,,activities/4471887686.gpx,,,1506.0,1488.0,4388.58154296875,7.099999904632568,2.9493155479431152,6.861904621124268,4.5619049072265625,2.5999999046325684,9.600000381469727,2.0999999046325684,0.05409219115972519,,,,,,154.7721710205078,,,,,,38.0,,,,,,,,,,,,,0.0,,1.0,4260.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
